UserID,ItemID,ProductCategory,Rating,Price,InteractionType,Timestamp
5669662f-65b2-4a00-ae0c-a29a965591be,AVpf0Nyo1cnluZ0-rzhu,electronics,,,view,2025-08-16T15:33:15.604552
738506f4-0f7b-43f9-910f-79543176011e,AVpf0Nyo1cnluZ0-rzhu,electronics,,,click,2025-08-16T15:33:15.604589
29fe9df6-9392-4ec0-9a4e-d2feeff218f0,AWOpOCd2YSSHbkXw07ei,electronics,,,view,2025-08-16T15:33:15.604627
2c8fe0b3-3f7b-470a-a890-9e908c54d9c6,AWOpOCd2YSSHbkXw07ei,electronics,,,view,2025-08-16T15:33:15.604663
bc17e416-6a5f-41af-9029-8c3380b7fb7e,AV2Z1Efc-jtxr-f39lm6,electronics,,,click,2025-08-16T15:33:15.604703
e33f1cec-401d-434c-9401-592ae90a452c,AV2Z1Efc-jtxr-f39lm6,electronics,,,purchase,2025-08-16T15:33:15.604738
7fb6d1c8-f77a-4b8b-9802-c730282cbfd5,AV2Z1Efc-jtxr-f39lm6,electronics,,,click,2025-08-16T15:33:15.604772
21b46649-94c3-41c9-b7c9-84af299f51c9,AV2Z1Efc-jtxr-f39lm6,electronics,,,click,2025-08-16T15:33:15.604805
bc7a95df-b964-4e6a-b370-a263387242fc,AV2Z1Efc-jtxr-f39lm6,electronics,,,click,2025-08-16T15:33:15.604839
c584dbb3-8cdf-4e81-a544-6e8bea412dce,AV2Z1Efc-jtxr-f39lm6,electronics,,,purchase,2025-08-16T15:33:15.604874
e39511e6-e0ee-4c01-b6ce-939c8a8d68fc,AV2Z1Efc-jtxr-f39lm6,electronics,,,purchase,2025-08-16T15:33:15.604909
42375e91-34f3-4767-9a6b-e53fd2a8ba80,AV2Z1Efc-jtxr-f39lm6,electronics,,,purchase,2025-08-16T15:33:15.604943
09076126-9055-4fe4-9bdb-ab2432256734,AV2Z1Efc-jtxr-f39lm6,electronics,,,click,2025-08-16T15:33:15.604977
1363d93d-a2ee-4f84-97d6-2fc3220ea455,AVpgNkVc1cnluZ0-yJB6,electronics,,,click,2025-08-16T15:33:15.605011
6cb41ac8-89e7-4ab6-8a6d-0a953a38e64a,AVpgNkVc1cnluZ0-yJB6,electronics,,,view,2025-08-16T15:33:15.605047
c64d73c6-02b4-4e50-a07c-b6be3efc91ab,AVpgNkVc1cnluZ0-yJB6,electronics,,,click,2025-08-16T15:33:15.605082
128a4464-26b9-4a68-82c1-8ae5cb7daf2e,AVpgNkVc1cnluZ0-yJB6,electronics,,,click,2025-08-16T15:33:15.605117
fd0205be-14b7-49db-ba99-e2214865b546,AVpgNkVc1cnluZ0-yJB6,electronics,,,click,2025-08-16T15:33:15.605152
654fc0d6-90b2-4890-a2a6-c8d03769d871,AVpgNkVc1cnluZ0-yJB6,electronics,,,click,2025-08-16T15:33:15.605187
b1bfd441-4a9f-42bb-975b-fd6ce2aad953,AVpgNkVc1cnluZ0-yJB6,electronics,,,view,2025-08-16T15:33:15.605221
11d5627d-e061-4c69-ab07-e0b01d442aa6,AVpgNkVc1cnluZ0-yJB6,electronics,,,purchase,2025-08-16T15:33:15.605259
9e4b0d76-1e90-4eb9-a001-96d0a33243f0,AVpgNkVc1cnluZ0-yJB6,electronics,,,purchase,2025-08-16T15:33:15.605298
05ec0335-2369-4c2a-abb2-7d4e0c211b5d,AVpgGPyq1cnluZ0-wbTJ,electronics,,,purchase,2025-08-16T15:33:15.605345
139093e6-a994-40b9-aaf6-509f353a7bbf,AVpgGPyq1cnluZ0-wbTJ,electronics,,,purchase,2025-08-16T15:33:15.605419
eb372af8-9c9e-4be4-af80-87510af94a29,AWACBprXKZqtpbFMVBZo,electronics,,,view,2025-08-16T15:33:15.605480
6b4fb789-2c19-419b-81e6-86a352707f4b,AWACBprXKZqtpbFMVBZo,electronics,,,view,2025-08-16T15:33:15.605528
a2f0b0dd-8ebb-45ec-ad70-ae9327c89eba,AWACBprXKZqtpbFMVBZo,electronics,,,view,2025-08-16T15:33:15.605579
77e4e89a-6002-4ee6-9174-f61fd1bfe66a,AWACBprXKZqtpbFMVBZo,electronics,,,view,2025-08-16T15:33:15.605623
4ca700dd-b29a-4e0a-ae6d-723ca19d0fe5,AWACBprXKZqtpbFMVBZo,electronics,,,purchase,2025-08-16T15:33:15.605665
8ece3350-61f3-493c-949e-723a1acb9ee7,AWACBprXKZqtpbFMVBZo,electronics,,,view,2025-08-16T15:33:15.605714
a9aa8784-86cd-403d-9c69-b1513ff711d0,AVpfVI9wilAPnD_xZxH-,electronics,,,purchase,2025-08-16T15:33:15.605754
814aba1b-e8cf-4536-a189-d4acd9a28904,AVpfVI9wilAPnD_xZxH-,electronics,,,click,2025-08-16T15:33:15.605795
e6dca2f0-e94c-439b-bd70-2204c460c5a2,AVpfVI9wilAPnD_xZxH-,electronics,,,view,2025-08-16T15:33:15.605842
c01d6ad9-0c26-44c9-8d2d-62a635adcfa5,AVpfVI9wilAPnD_xZxH-,electronics,,,click,2025-08-16T15:33:15.605891
f6c5c3c6-2fd4-43a3-bc05-f90a637f9372,AVpfVI9wilAPnD_xZxH-,electronics,,,click,2025-08-16T15:33:15.605937
eca2426a-7019-4b2f-8243-f051326cda58,AVpfVI9wilAPnD_xZxH-,electronics,,,purchase,2025-08-16T15:33:15.605978
94b8339c-2dde-42bc-b348-4927f44198db,AVpfVI9wilAPnD_xZxH-,electronics,,,purchase,2025-08-16T15:33:15.606025
cb3613bd-80c0-4fb1-96d0-f6c163d18642,AVpi9AE_LJeJML43qkYJ,electronics,,,purchase,2025-08-16T15:33:15.606075
2740a97e-4abb-4edf-be0e-9d3d66919a5a,AVpi9AE_LJeJML43qkYJ,electronics,,,purchase,2025-08-16T15:33:15.606121
ba17e349-b847-4750-8abd-b0055165b035,AVpi9AE_LJeJML43qkYJ,electronics,,,purchase,2025-08-16T15:33:15.606165
2d38a3b1-d126-4217-bbad-164fadf8255a,AVpi9AE_LJeJML43qkYJ,electronics,,,purchase,2025-08-16T15:33:15.606214
5ab958c7-9c31-463f-9ed5-726f656367bd,AVpiFC-LilAPnD_xAgKu,electronics,,,click,2025-08-16T15:33:15.606255
d4c3f858-1a9b-4e8b-82e2-38f74dc166fc,AVpiFC-LilAPnD_xAgKu,electronics,,,purchase,2025-08-16T15:33:15.606291
a623e312-839d-445a-9e72-37121be6194c,AVpiFC-LilAPnD_xAgKu,electronics,,,purchase,2025-08-16T15:33:15.606328
f7dd2df5-2a17-4a2d-b66b-6f6e2b251aed,AVpiFC-LilAPnD_xAgKu,electronics,,,purchase,2025-08-16T15:33:15.606364
535c84d4-c2f7-42c1-90ae-7efd7c5c315f,AVpiFC-LilAPnD_xAgKu,electronics,,,click,2025-08-16T15:33:15.606401
f4446fff-91fc-4f18-a123-5c010f2f6489,AVpiFC-LilAPnD_xAgKu,electronics,,,purchase,2025-08-16T15:33:15.606438
78ffd67a-3db9-4fb2-a0df-43f06adccc06,AVpiFC-LilAPnD_xAgKu,electronics,,,purchase,2025-08-16T15:33:15.606475
9c760a28-066f-4453-8f3f-adae2cacab0d,AVpiFC-LilAPnD_xAgKu,electronics,,,click,2025-08-16T15:33:15.606516
4ea2bf3d-7ae8-4919-8df2-6ccdad05a7ba,AVpiFC-LilAPnD_xAgKu,electronics,,,click,2025-08-16T15:33:15.606558
25b27f13-599c-4a78-b960-4665f09817aa,AVpiFC-LilAPnD_xAgKu,electronics,,,purchase,2025-08-16T15:33:15.606600
0dcee962-12cc-4e4d-b6e2-fb7482afa3bd,AVpiFC-LilAPnD_xAgKu,electronics,,,view,2025-08-16T15:33:15.606732
1fd569bf-90e4-442f-ad1e-01f0d12e18bd,AVpiFC-LilAPnD_xAgKu,electronics,,,view,2025-08-16T15:33:15.606811
fca6486f-5da7-483f-ad09-e260b2c56761,AVpiFC-LilAPnD_xAgKu,electronics,,,click,2025-08-16T15:33:15.606936
ff0a4368-3320-4dc7-846b-f499e9bc1328,AVpiFC-LilAPnD_xAgKu,electronics,,,purchase,2025-08-16T15:33:15.607009
f4ea9848-d06f-4076-824c-59e1e0bd3720,AVpiSS1A1cnluZ0-LyAY,electronics,,,click,2025-08-16T15:33:15.607076
5e28f31a-4460-40c0-926d-6b003272d146,AVpiSS1A1cnluZ0-LyAY,electronics,,,view,2025-08-16T15:33:15.607161
c3cbe3a7-4023-4faa-a1e7-c373e02d4654,AVpiSS1A1cnluZ0-LyAY,electronics,,,view,2025-08-16T15:33:15.607252
85e70ada-f6eb-47a8-827d-3541bf3b839a,AVpiSS1A1cnluZ0-LyAY,electronics,,,view,2025-08-16T15:33:15.607328
a2495dfb-cf5f-4154-844c-94e88e783e1a,AVpiSS1A1cnluZ0-LyAY,electronics,,,click,2025-08-16T15:33:15.607419
af2a6413-6020-4ddd-8f9c-666ea480475d,AVpgnnzJilAPnD_xu_7Q,electronics,,,click,2025-08-16T15:33:15.607494
5d85c19f-353d-40cf-b1c7-58c13fb5253e,AVpgnnzJilAPnD_xu_7Q,electronics,,,click,2025-08-16T15:33:15.607561
61824753-4f9b-49c2-93b4-b0e0117c309e,AVpgnnzJilAPnD_xu_7Q,electronics,,,view,2025-08-16T15:33:15.607629
0031e6b4-c3b4-46d1-a397-268c1827cde2,AVpfyGvu1cnluZ0-rMw9,electronics,,,view,2025-08-16T15:33:15.607697
9eb7fbe5-f000-4c26-8311-d0f381a1e152,AVpfyGvu1cnluZ0-rMw9,electronics,,,purchase,2025-08-16T15:33:15.607767
b7681fd1-98e0-4774-ab74-d72630c81276,AVpfyGvu1cnluZ0-rMw9,electronics,,,click,2025-08-16T15:33:15.607845
fdf3725e-83bd-442c-b163-135a8c09011b,AVpfyGvu1cnluZ0-rMw9,electronics,,,click,2025-08-16T15:33:15.607904
6a87d199-936a-4439-bf4a-0dda8c02b4a4,AVpfyGvu1cnluZ0-rMw9,electronics,,,view,2025-08-16T15:33:15.607946
f2d7ca4c-673e-48fa-9134-5cb5b78e0ad7,AVpfyGvu1cnluZ0-rMw9,electronics,,,click,2025-08-16T15:33:15.607991
a7c31f3b-1138-4212-a16e-151354aab777,AVpfyGvu1cnluZ0-rMw9,electronics,,,view,2025-08-16T15:33:15.608031
bd7a8da5-1708-494b-8d68-c9dc54994f3d,AVpfyGvu1cnluZ0-rMw9,electronics,,,view,2025-08-16T15:33:15.608070
2ca27ec5-420f-4b22-857f-fa4c374e24e0,AVpjFAGc1cnluZ0-TWv2,electronics,,,click,2025-08-16T15:33:15.608108
308f3244-1cff-487f-87f1-52a887e4db81,AVpjFAGc1cnluZ0-TWv2,electronics,,,click,2025-08-16T15:33:15.608147
7581e2d5-47a9-43d4-9cdc-8dec96c22304,AVpe8ZRY1cnluZ0-aY4H,electronics,,,view,2025-08-16T15:33:15.608188
a88d9992-b593-4ddb-8103-1bf2a06323f9,AVpe8ZRY1cnluZ0-aY4H,electronics,,,view,2025-08-16T15:33:15.608233
04131344-0997-4e22-a21f-6192cd858682,AVpe8ZRY1cnluZ0-aY4H,electronics,,,click,2025-08-16T15:33:15.608278
9885b7eb-482d-4adb-8b2c-07f1f8a3f03a,AVpe8ZRY1cnluZ0-aY4H,electronics,,,view,2025-08-16T15:33:15.608316
4eb69098-3001-43c2-86c0-459beb2fb6b0,AVpfLsb-ilAPnD_xWtDE,electronics,,,purchase,2025-08-16T15:33:15.608352
545d3d35-d9bd-4c06-a0d3-9657da667aea,AVpfLsb-ilAPnD_xWtDE,electronics,,,click,2025-08-16T15:33:15.608389
38d67ccd-c519-449e-a8e2-21caf9a0788a,AVpfLsb-ilAPnD_xWtDE,electronics,,,click,2025-08-16T15:33:15.608425
8ae1a8c5-1f7a-4df2-a1b5-d6243373ee32,AVpfLsb-ilAPnD_xWtDE,electronics,,,click,2025-08-16T15:33:15.608462
56e7ab0b-47e8-409d-8847-27183a9d0b51,AVpfLsb-ilAPnD_xWtDE,electronics,,,purchase,2025-08-16T15:33:15.608497
cf20a744-2c14-4242-b9bb-319fc9a0fdb0,AVpfLsb-ilAPnD_xWtDE,electronics,,,click,2025-08-16T15:33:15.608533
b44d8da6-2140-45a3-b243-0b0db1caf911,AVpfLsb-ilAPnD_xWtDE,electronics,,,view,2025-08-16T15:33:15.608575
dd3a8f26-22be-4d46-9e27-ad758c6e9656,AVpfLsb-ilAPnD_xWtDE,electronics,,,view,2025-08-16T15:33:15.608613
2275cc3b-a3c4-4a47-b388-e99d50324c52,AVpfLsb-ilAPnD_xWtDE,electronics,,,purchase,2025-08-16T15:33:15.608647
77115447-0afe-45da-bead-dfa0881eb1c2,AVpfLsb-ilAPnD_xWtDE,electronics,,,view,2025-08-16T15:33:15.608685
47afc877-7235-419a-8dc2-79dd4bf0f31d,AVpfLsb-ilAPnD_xWtDE,electronics,,,purchase,2025-08-16T15:33:15.608719
ed5231cf-d2de-4d51-8152-fdf2c03e96ff,AVpfLsb-ilAPnD_xWtDE,electronics,,,purchase,2025-08-16T15:33:15.608753
df78407b-e81b-4d38-95a2-0fda59ae3688,AVpfLsb-ilAPnD_xWtDE,electronics,,,view,2025-08-16T15:33:15.608787
7592e8f7-3a45-4836-bbfd-7a30dd58b2b5,AVpfLsb-ilAPnD_xWtDE,electronics,,,purchase,2025-08-16T15:33:15.608829
14c1a5f3-62eb-440f-95b7-1283b4421268,AVpe8D1nLJeJML43yvxK,electronics,,,click,2025-08-16T15:33:15.608869
1808cdfb-7fa3-4066-8f00-7a338c2bc850,AVpe8D1nLJeJML43yvxK,electronics,,,view,2025-08-16T15:33:15.608904
3f8d64b6-0d9e-457a-b6cd-2578c6f06933,AVpf3txeLJeJML43FN82,electronics,,,purchase,2025-08-16T15:33:15.608939
4ed86891-6bbf-4e9a-8066-c275b30519c4,AVpf3txeLJeJML43FN82,electronics,,,click,2025-08-16T15:33:15.608975
87ff8b34-b110-43c0-bb4e-e0aaa6ecc543,AVpf3txeLJeJML43FN82,electronics,,,view,2025-08-16T15:33:15.609009
faed01bc-66fc-40af-8a7a-e720ee4efa8b,AVpf3txeLJeJML43FN82,electronics,,,click,2025-08-16T15:33:15.609047
edf72e13-5d26-4622-955c-e754294126ce,AVpf3txeLJeJML43FN82,electronics,,,purchase,2025-08-16T15:33:15.609081
8127a3f6-9c08-4b94-9f41-32947c69fb1e,AVpf3txeLJeJML43FN82,electronics,,,click,2025-08-16T15:33:15.609115
29b49352-6010-43cf-ba01-80466d467664,AVpf3txeLJeJML43FN82,electronics,,,purchase,2025-08-16T15:33:15.609149
837ae6cd-b86a-4368-ad74-6394e9bc683b,AVpf3txeLJeJML43FN82,electronics,,,view,2025-08-16T15:33:15.609182
eae9418f-6179-4573-9e4d-66ae8285087b,AWIm0C3TYSSHbkXwx3S6,electronics,,,purchase,2025-08-16T15:33:15.609215
36a9be17-f3a3-4f72-8076-a6bc8f257172,AWIm0C3TYSSHbkXwx3S6,electronics,,,click,2025-08-16T15:33:15.609249
1e25cf50-9083-4826-8e99-b1665b25c8eb,AVpfBGsK1cnluZ0-cEkm,electronics,,,purchase,2025-08-16T15:33:15.609284
3f1ffe7b-98bf-4b5a-9e60-3e1dea4049a1,AVpfBGsK1cnluZ0-cEkm,electronics,,,purchase,2025-08-16T15:33:15.609320
42f2d4e9-8cac-4e6a-b4b8-a4bc09e1d307,AVpfJZfu1cnluZ0-e6h0,electronics,,,click,2025-08-16T15:33:15.609355
2cf59b76-16ef-43c7-9f26-59ec7997c8a3,AVpfJZfu1cnluZ0-e6h0,electronics,,,purchase,2025-08-16T15:33:15.609401
1409f59f-4d7b-421f-967d-5f661ba51aa4,AV0A-lHuvKc47QAVflgj,electronics,,,click,2025-08-16T15:33:15.609443
6891c305-edf0-490b-98e4-ce1d63df91cf,AV0A-lHuvKc47QAVflgj,electronics,,,purchase,2025-08-16T15:33:15.609480
e860f824-552d-4b1c-b7f6-4704ce9f408e,AV0A-lHuvKc47QAVflgj,electronics,,,purchase,2025-08-16T15:33:15.609517
788034fe-63d0-4ec4-8f9c-640d70d5372b,AV0A-lHuvKc47QAVflgj,electronics,,,view,2025-08-16T15:33:15.609555
5f45c1a7-8e95-4bd2-a128-878b9f845456,AVpgUFUC1cnluZ0-zve8,electronics,,,click,2025-08-16T15:33:15.609594
16abc131-81c4-4684-983c-587e26892c5b,AVpgUFUC1cnluZ0-zve8,electronics,,,purchase,2025-08-16T15:33:15.609634
f17a7261-8957-4082-a80c-4ea863c34e87,AVpgUFUC1cnluZ0-zve8,electronics,,,purchase,2025-08-16T15:33:15.609680
1e786c08-76df-402e-ad54-04b9e88ecde1,AVpgUFUC1cnluZ0-zve8,electronics,,,click,2025-08-16T15:33:15.609724
6120a88f-c3d6-47f4-bdeb-414fbe6345c5,AVpgUFUC1cnluZ0-zve8,electronics,,,view,2025-08-16T15:33:15.610012
b97eba32-de88-434c-938d-ab6bb3e2becf,AVpgUFUC1cnluZ0-zve8,electronics,,,view,2025-08-16T15:33:15.610400
28634c6d-4d28-46b5-8df1-01a4afcd8f99,AVpfSgKO1cnluZ0-h5Jx,electronics,,,purchase,2025-08-16T15:33:15.610610
8858a2a5-b979-484a-9828-c64e35f12b65,AVpfSgKO1cnluZ0-h5Jx,electronics,,,click,2025-08-16T15:33:15.610710
10fb65a5-4923-4253-a715-f825c29116dd,AVpfSgKO1cnluZ0-h5Jx,electronics,,,purchase,2025-08-16T15:33:15.610772
3601cb70-ebd9-4bf6-9d76-41d8e5795316,AVpfSgKO1cnluZ0-h5Jx,electronics,,,view,2025-08-16T15:33:15.610927
c758653f-b692-4791-9542-4a6d6940dffa,AVpfSgKO1cnluZ0-h5Jx,electronics,,,purchase,2025-08-16T15:33:15.611163
d786594a-0bda-403e-8a62-ca5ba4f68599,AVpfSgKO1cnluZ0-h5Jx,electronics,,,purchase,2025-08-16T15:33:15.611337
efc7c910-ecb2-44a5-b868-3c64553f44d2,AVpfSgKO1cnluZ0-h5Jx,electronics,,,view,2025-08-16T15:33:15.611468
499c89c4-798e-486f-be3b-aee3239fa074,AVpfSgKO1cnluZ0-h5Jx,electronics,,,click,2025-08-16T15:33:15.611659
6b829588-6eb3-48e3-9d85-3fc02915b9b0,AVpfSgKO1cnluZ0-h5Jx,electronics,,,purchase,2025-08-16T15:33:15.611734
b7529328-f84b-43bd-a93e-14c85039a421,AVpfnp8HLJeJML43AmVi,electronics,,,view,2025-08-16T15:33:15.611784
1d9c0886-67b7-4dae-a259-99ffac892efd,AVpfnp8HLJeJML43AmVi,electronics,,,view,2025-08-16T15:33:15.611831
59a9ab96-bb3e-439f-a174-5fd8695c985b,AVpfnp8HLJeJML43AmVi,electronics,,,click,2025-08-16T15:33:15.611873
5a0af90c-e5ff-4878-b701-4c6875466dfc,AVpfnp8HLJeJML43AmVi,electronics,,,view,2025-08-16T15:33:15.611920
58d7653c-6ac9-43af-bc4b-330d6c7cab9d,AVpfnp8HLJeJML43AmVi,electronics,,,view,2025-08-16T15:33:15.611969
31df994c-2ec2-48ee-b57d-30156f8b581a,AVpfnp8HLJeJML43AmVi,electronics,,,purchase,2025-08-16T15:33:15.612010
d0502e56-0064-4908-bee9-76930057c9b2,AV13iAUYGV-KLJ3aka9M,electronics,,,purchase,2025-08-16T15:33:15.612049
2a572def-fb3a-43f6-a2c1-4d0c20ea4a37,AV13iAUYGV-KLJ3aka9M,electronics,,,view,2025-08-16T15:33:15.612093
84ea14d3-ed8b-4026-b7f2-0d0c97ad0f9a,AV13iAUYGV-KLJ3aka9M,electronics,,,view,2025-08-16T15:33:15.612135
dab08316-3e04-4480-8085-75992da3b829,AV13iAUYGV-KLJ3aka9M,electronics,,,purchase,2025-08-16T15:33:15.612183
bd7c1457-1141-4948-bacb-1d68a51fc4cf,AV13iAUYGV-KLJ3aka9M,electronics,,,click,2025-08-16T15:33:15.612229
a284dc66-de7b-4d5f-ad2a-d14d3c97613b,AV13iAUYGV-KLJ3aka9M,electronics,,,purchase,2025-08-16T15:33:15.612273
5f1ce88e-7c0f-4388-a372-428dfdb6fc8e,AV13iAUYGV-KLJ3aka9M,electronics,,,view,2025-08-16T15:33:15.612313
48488f04-82f6-4956-97d4-58db40e3ded0,AV13iAUYGV-KLJ3aka9M,electronics,,,click,2025-08-16T15:33:15.612356
f1c0ce4a-0599-4296-840b-a164e3684805,AV13iAUYGV-KLJ3aka9M,electronics,,,purchase,2025-08-16T15:33:15.612398
8a51bdd8-0dbe-4cd1-9592-f1390c73c07f,AV13iAUYGV-KLJ3aka9M,electronics,,,purchase,2025-08-16T15:33:15.612437
fe5e8c25-1ddb-4fcd-85d3-dd0ab255f65a,AV13iAUYGV-KLJ3aka9M,electronics,,,click,2025-08-16T15:33:15.612488
3bf21acc-e92c-452b-a86d-44248dcb45b6,AV13iAUYGV-KLJ3aka9M,electronics,,,purchase,2025-08-16T15:33:15.612533
a8eb9cba-81cf-4a72-a8ac-3ef527a8d671,AV13iAUYGV-KLJ3aka9M,electronics,,,purchase,2025-08-16T15:33:15.612586
6d4167f5-65f1-40fa-9345-3d7a4cd54db2,AV13iAUYGV-KLJ3aka9M,electronics,,,purchase,2025-08-16T15:33:15.612635
231a8618-7b9d-4d40-9870-d3879d89cf91,AV13iAUYGV-KLJ3aka9M,electronics,,,purchase,2025-08-16T15:33:15.612691
dd05c59f-7f1d-4510-9d28-f1b02c928387,AV13iAUYGV-KLJ3aka9M,electronics,,,click,2025-08-16T15:33:15.612761
5fe1e18e-d64d-4726-b2cb-f7e09296fb22,AV13iAUYGV-KLJ3aka9M,electronics,,,purchase,2025-08-16T15:33:15.612844
98f3639c-d4da-4a73-8d19-ffded914154f,AV13iAUYGV-KLJ3aka9M,electronics,,,purchase,2025-08-16T15:33:15.612917
f57b60be-fd16-4105-bade-108828ca1a13,AV13iAUYGV-KLJ3aka9M,electronics,,,view,2025-08-16T15:33:15.612989
cdcbe8d8-3633-4eca-8fca-cdf257c58dc0,AV13iAUYGV-KLJ3aka9M,electronics,,,click,2025-08-16T15:33:15.613070
db613c9b-3aec-41ee-8531-7b4cb8288c99,AVpgF1BOilAPnD_xnTsK,electronics,,,view,2025-08-16T15:33:15.613139
6d70f2f0-b176-4b4a-b6ca-64db3d45bc0a,AVpgF1BOilAPnD_xnTsK,electronics,,,view,2025-08-16T15:33:15.613205
93928691-016f-4e88-a83e-c5083e915dee,AVpgF1BOilAPnD_xnTsK,electronics,,,view,2025-08-16T15:33:15.613296
7ef6603b-629f-4649-b145-a23059ac38c6,AVpgF1BOilAPnD_xnTsK,electronics,,,purchase,2025-08-16T15:33:15.613356
3b452d42-6079-4486-8f55-caca4aa9ebad,AVpgF1BOilAPnD_xnTsK,electronics,,,click,2025-08-16T15:33:15.613414
