UserID,ItemID,ProductCategory,Rating,Price,InteractionType,Timestamp
367,AVpi9AE_LJeJML43qkYJ,electronics,5,3916.26,click,2025-08-16T15:40:16.880783
956,AVpiFC-LilAPnD_xAgKu,electronics,7,4087.78,click,2025-08-16T15:40:16.880824
455,AVpiFC-LilAPnD_xAgKu,electronics,5,3156.19,purchase,2025-08-16T15:40:16.880857
428,AVpiFC-LilAPnD_xAgKu,electronics,6,3895.89,purchase,2025-08-16T15:40:16.880891
509,AVpiFC-LilAPnD_xAgKu,electronics,8,4536.05,view,2025-08-16T15:40:16.880926
776,AVpiFC-LilAPnD_xAgKu,electronics,7,3201.9,purchase,2025-08-16T15:40:16.880960
943,AVpiFC-LilAPnD_xAgKu,electronics,7,1193.3,purchase,2025-08-16T15:40:16.880993
35,AVpiFC-LilAPnD_xAgKu,electronics,9,1374.61,click,2025-08-16T15:40:16.881026
206,AVpiFC-LilAPnD_xAgKu,electronics,7,4442.94,click,2025-08-16T15:40:16.881060
81,AVpiFC-LilAPnD_xAgKu,electronics,6,4539.36,click,2025-08-16T15:40:16.881093
932,AVpiFC-LilAPnD_xAgKu,electronics,2,877.36,view,2025-08-16T15:40:16.881127
562,AVpiFC-LilAPnD_xAgKu,electronics,3,3718.29,click,2025-08-16T15:40:16.881173
872,AVpiFC-LilAPnD_xAgKu,electronics,9,3458.71,purchase,2025-08-16T15:40:16.881210
388,AVpiFC-LilAPnD_xAgKu,electronics,3,2331.79,click,2025-08-16T15:40:16.881243
2,AVpiFC-LilAPnD_xAgKu,electronics,4,2042.71,click,2025-08-16T15:40:16.881280
390,AVpiSS1A1cnluZ0-LyAY,electronics,10,2694.36,click,2025-08-16T15:40:16.881315
566,AVpiSS1A1cnluZ0-LyAY,electronics,5,2877.62,view,2025-08-16T15:40:16.881348
106,AVpiSS1A1cnluZ0-LyAY,electronics,9,800.38,view,2025-08-16T15:40:16.881387
772,AVpiSS1A1cnluZ0-LyAY,electronics,7,807.08,view,2025-08-16T15:40:16.881973
822,AVpiSS1A1cnluZ0-LyAY,electronics,3,4904.43,view,2025-08-16T15:40:16.882068
477,AVpgnnzJilAPnD_xu_7Q,electronics,3,2496.33,purchase,2025-08-16T15:40:16.882117
703,AVpgnnzJilAPnD_xu_7Q,electronics,8,1033.93,view,2025-08-16T15:40:16.882162
402,AVpgnnzJilAPnD_xu_7Q,electronics,4,3464.92,view,2025-08-16T15:40:16.882347
730,AVpfyGvu1cnluZ0-rMw9,electronics,4,1692.4,view,2025-08-16T15:40:16.882435
556,AVpfyGvu1cnluZ0-rMw9,electronics,8,2008.93,click,2025-08-16T15:40:16.882479
162,AVpfyGvu1cnluZ0-rMw9,electronics,9,2202.39,purchase,2025-08-16T15:40:16.882525
202,AVpfyGvu1cnluZ0-rMw9,electronics,1,4679.24,click,2025-08-16T15:40:16.882564
958,AVpfyGvu1cnluZ0-rMw9,electronics,8,632.74,purchase,2025-08-16T15:40:16.882601
996,AVpfyGvu1cnluZ0-rMw9,electronics,4,4189.88,click,2025-08-16T15:40:16.882638
270,AVpfyGvu1cnluZ0-rMw9,electronics,8,3402.54,purchase,2025-08-16T15:40:16.882674
863,AVpfyGvu1cnluZ0-rMw9,electronics,6,3227.07,click,2025-08-16T15:40:16.882711
816,AVpjFAGc1cnluZ0-TWv2,electronics,1,3859.33,click,2025-08-16T15:40:16.882746
271,AVpjFAGc1cnluZ0-TWv2,electronics,5,3404.18,view,2025-08-16T15:40:16.882782
456,AVpe8ZRY1cnluZ0-aY4H,electronics,3,1032.28,purchase,2025-08-16T15:40:16.882826
462,AVpe8ZRY1cnluZ0-aY4H,electronics,4,3201.93,purchase,2025-08-16T15:40:16.882863
727,AVpe8ZRY1cnluZ0-aY4H,electronics,1,4946.59,purchase,2025-08-16T15:40:16.882897
252,AVpe8ZRY1cnluZ0-aY4H,electronics,6,2542.41,click,2025-08-16T15:40:16.882933
702,AVpfLsb-ilAPnD_xWtDE,electronics,5,4577.79,view,2025-08-16T15:40:16.882969
296,AVpfLsb-ilAPnD_xWtDE,electronics,7,669.5,click,2025-08-16T15:40:16.883105
725,AVpfLsb-ilAPnD_xWtDE,electronics,7,3693.15,click,2025-08-16T15:40:16.883250
720,AVpfLsb-ilAPnD_xWtDE,electronics,1,296.14,purchase,2025-08-16T15:40:16.883312
749,AVpfLsb-ilAPnD_xWtDE,electronics,4,3406.96,purchase,2025-08-16T15:40:16.883361
338,AVpfLsb-ilAPnD_xWtDE,electronics,4,1429.28,view,2025-08-16T15:40:16.883401
879,AVpfLsb-ilAPnD_xWtDE,electronics,3,434.51,view,2025-08-16T15:40:16.883441
53,AVpfLsb-ilAPnD_xWtDE,electronics,4,2553.41,click,2025-08-16T15:40:16.883481
792,AVpfLsb-ilAPnD_xWtDE,electronics,9,701.03,click,2025-08-16T15:40:16.883517
922,AVpfLsb-ilAPnD_xWtDE,electronics,5,2626.24,click,2025-08-16T15:40:16.883556
217,AVpfLsb-ilAPnD_xWtDE,electronics,1,181.86,view,2025-08-16T15:40:16.883596
764,AVpfLsb-ilAPnD_xWtDE,electronics,7,4719.38,purchase,2025-08-16T15:40:16.883632
188,AVpfLsb-ilAPnD_xWtDE,electronics,8,1728.46,purchase,2025-08-16T15:40:16.883671
380,AVpfLsb-ilAPnD_xWtDE,electronics,10,3552.49,click,2025-08-16T15:40:16.883714
493,AVpe8D1nLJeJML43yvxK,electronics,2,597.58,click,2025-08-16T15:40:16.883750
41,AVpe8D1nLJeJML43yvxK,electronics,3,900.98,purchase,2025-08-16T15:40:16.883785
157,AVpf3txeLJeJML43FN82,electronics,8,4116.26,purchase,2025-08-16T15:40:16.883821
15,AVpf3txeLJeJML43FN82,electronics,7,1109.73,purchase,2025-08-16T15:40:16.883857
813,AVpf3txeLJeJML43FN82,electronics,6,2706.67,view,2025-08-16T15:40:16.883891
65,AVpf3txeLJeJML43FN82,electronics,6,326.63,purchase,2025-08-16T15:40:16.883938
857,AVpf3txeLJeJML43FN82,electronics,9,4653.12,click,2025-08-16T15:40:16.883984
839,AVpf3txeLJeJML43FN82,electronics,6,543.16,click,2025-08-16T15:40:16.884028
521,AVpf3txeLJeJML43FN82,electronics,7,926.2,click,2025-08-16T15:40:16.884067
344,AVpf3txeLJeJML43FN82,electronics,10,3238.08,click,2025-08-16T15:40:16.884108
129,AWIm0C3TYSSHbkXwx3S6,electronics,8,2627.81,view,2025-08-16T15:40:16.884263
648,AWIm0C3TYSSHbkXwx3S6,electronics,10,693.25,purchase,2025-08-16T15:40:16.884482
472,AVpfBGsK1cnluZ0-cEkm,electronics,4,4463.04,purchase,2025-08-16T15:40:16.884634
63,AVpfBGsK1cnluZ0-cEkm,electronics,6,2375.35,click,2025-08-16T15:40:16.884700
139,AVpfJZfu1cnluZ0-e6h0,electronics,5,4277.72,view,2025-08-16T15:40:16.884757
499,AVpfJZfu1cnluZ0-e6h0,electronics,8,1344.88,purchase,2025-08-16T15:40:16.884803
593,AV0A-lHuvKc47QAVflgj,electronics,8,4311.76,purchase,2025-08-16T15:40:16.884847
392,AV0A-lHuvKc47QAVflgj,electronics,1,4094.55,view,2025-08-16T15:40:16.884889
675,AV0A-lHuvKc47QAVflgj,electronics,3,2431.89,purchase,2025-08-16T15:40:16.884932
419,AV0A-lHuvKc47QAVflgj,electronics,1,2963.77,view,2025-08-16T15:40:16.884971
289,AVpgUFUC1cnluZ0-zve8,electronics,5,1785.99,purchase,2025-08-16T15:40:16.885014
379,AVpgUFUC1cnluZ0-zve8,electronics,1,4848.73,click,2025-08-16T15:40:16.885058
773,AVpgUFUC1cnluZ0-zve8,electronics,8,4336.38,view,2025-08-16T15:40:16.885108
490,AVpgUFUC1cnluZ0-zve8,electronics,9,782.3,click,2025-08-16T15:40:16.885151
231,AVpgUFUC1cnluZ0-zve8,electronics,4,3070.96,click,2025-08-16T15:40:16.885198
41,AVpgUFUC1cnluZ0-zve8,electronics,1,542.46,click,2025-08-16T15:40:16.885245
28,AVpfSgKO1cnluZ0-h5Jx,electronics,6,4686.39,purchase,2025-08-16T15:40:16.885289
135,AVpfSgKO1cnluZ0-h5Jx,electronics,2,4645.69,click,2025-08-16T15:40:16.885329
201,AVpfSgKO1cnluZ0-h5Jx,electronics,9,4927.06,view,2025-08-16T15:40:16.885370
840,AVpfSgKO1cnluZ0-h5Jx,electronics,6,4458.19,click,2025-08-16T15:40:16.885417
780,AVpfSgKO1cnluZ0-h5Jx,electronics,6,2620.66,click,2025-08-16T15:40:16.885463
930,AVpfSgKO1cnluZ0-h5Jx,electronics,3,468.25,purchase,2025-08-16T15:40:16.885522
33,AVpfSgKO1cnluZ0-h5Jx,electronics,1,3920.93,purchase,2025-08-16T15:40:16.885563
48,AVpfSgKO1cnluZ0-h5Jx,electronics,5,3575.28,purchase,2025-08-16T15:40:16.885605
503,AVpfSgKO1cnluZ0-h5Jx,electronics,5,4394.56,purchase,2025-08-16T15:40:16.885650
407,AVpfnp8HLJeJML43AmVi,electronics,8,2969.39,click,2025-08-16T15:40:16.885694
574,AVpfnp8HLJeJML43AmVi,electronics,2,4525.77,purchase,2025-08-16T15:40:16.885738
728,AVpfnp8HLJeJML43AmVi,electronics,7,2130.62,view,2025-08-16T15:40:16.885784
805,AVpfnp8HLJeJML43AmVi,electronics,2,663.14,view,2025-08-16T15:40:16.885839
99,AVpfnp8HLJeJML43AmVi,electronics,4,1964.61,click,2025-08-16T15:40:16.885888
684,AVpfnp8HLJeJML43AmVi,electronics,7,4318.61,view,2025-08-16T15:40:16.885938
872,AV13iAUYGV-KLJ3aka9M,electronics,1,3305.4,click,2025-08-16T15:40:16.885982
726,AV13iAUYGV-KLJ3aka9M,electronics,2,4872.31,click,2025-08-16T15:40:16.886031
987,AV13iAUYGV-KLJ3aka9M,electronics,8,89.56,view,2025-08-16T15:40:16.886073
547,AV13iAUYGV-KLJ3aka9M,electronics,8,2386.97,view,2025-08-16T15:40:16.886169
961,AV13iAUYGV-KLJ3aka9M,electronics,5,3304.36,purchase,2025-08-16T15:40:16.886253
739,AV13iAUYGV-KLJ3aka9M,electronics,5,2323.84,click,2025-08-16T15:40:16.886312
613,AV13iAUYGV-KLJ3aka9M,electronics,2,501.83,click,2025-08-16T15:40:16.886359
943,AV13iAUYGV-KLJ3aka9M,electronics,2,3837.62,purchase,2025-08-16T15:40:16.886412
462,AV13iAUYGV-KLJ3aka9M,electronics,3,3052.36,view,2025-08-16T15:40:16.886743
643,AV13iAUYGV-KLJ3aka9M,electronics,2,2957.23,view,2025-08-16T15:40:16.887109
769,AV13iAUYGV-KLJ3aka9M,electronics,4,4047,view,2025-08-16T15:40:16.887449
5,AV13iAUYGV-KLJ3aka9M,electronics,2,382.58,purchase,2025-08-16T15:40:16.887669
218,AV13iAUYGV-KLJ3aka9M,electronics,7,1546.5,click,2025-08-16T15:40:16.887896
503,AV13iAUYGV-KLJ3aka9M,electronics,9,2404.2,view,2025-08-16T15:40:16.888389
767,AV13iAUYGV-KLJ3aka9M,electronics,7,1109.21,purchase,2025-08-16T15:40:16.888840
398,AV13iAUYGV-KLJ3aka9M,electronics,2,3732.92,purchase,2025-08-16T15:40:16.889087
871,AV13iAUYGV-KLJ3aka9M,electronics,5,4803.73,click,2025-08-16T15:40:16.889205
795,AV13iAUYGV-KLJ3aka9M,electronics,9,2808.83,purchase,2025-08-16T15:40:16.889289
393,AV13iAUYGV-KLJ3aka9M,electronics,9,2807.64,click,2025-08-16T15:40:16.889364
207,AV13iAUYGV-KLJ3aka9M,electronics,9,4885.1,purchase,2025-08-16T15:40:16.889430
15,AVpgF1BOilAPnD_xnTsK,electronics,5,4678.01,purchase,2025-08-16T15:40:16.889500
858,AVpgF1BOilAPnD_xnTsK,electronics,2,4921.88,view,2025-08-16T15:40:16.889594
554,AVpgF1BOilAPnD_xnTsK,electronics,1,2377.12,view,2025-08-16T15:40:16.889679
892,AVpgF1BOilAPnD_xnTsK,electronics,2,1113.48,view,2025-08-16T15:40:16.889765
461,AVpgF1BOilAPnD_xnTsK,electronics,9,2016.62,click,2025-08-16T15:40:16.889879
691,AVpgF1BOilAPnD_xnTsK,electronics,9,2662.1,purchase,2025-08-16T15:40:16.889968
575,AVpgF1BOilAPnD_xnTsK,electronics,7,3303.9,click,2025-08-16T15:40:16.890055
864,AVpgF1BOilAPnD_xnTsK,electronics,5,568.27,purchase,2025-08-16T15:40:16.890148
743,AVpfM3TL1cnluZ0-gDuQ,electronics,8,2524.43,view,2025-08-16T15:40:16.890233
241,AVpjQLlKLJeJML43tRja,electronics,4,2667.33,click,2025-08-16T15:40:16.890351
564,AVpjQLlKLJeJML43tRja,electronics,10,4865.32,click,2025-08-16T15:40:16.890467
96,AVpjQLlKLJeJML43tRja,electronics,10,102.88,view,2025-08-16T15:40:16.891066
900,AVpjQLlKLJeJML43tRja,electronics,4,459.71,view,2025-08-16T15:40:16.891240
734,AV1YFmcQglJLPUi8IGd1,electronics,8,2126.39,view,2025-08-16T15:40:16.891307
485,AV1YFmcQglJLPUi8IGd1,electronics,7,267.57,purchase,2025-08-16T15:40:16.891360
407,AV1YFmcQglJLPUi8IGd1,electronics,5,3662.47,click,2025-08-16T15:40:16.891416
231,AV1YFmcQglJLPUi8IGd1,electronics,1,3544.52,purchase,2025-08-16T15:40:16.891470
749,AV1YFmcQglJLPUi8IGd1,electronics,2,862.02,view,2025-08-16T15:40:16.891608
655,AV1YFmcQglJLPUi8IGd1,electronics,10,2313.09,view,2025-08-16T15:40:16.891757
171,AV2Zq0TUvKc47QAVpH6i,electronics,6,3186,purchase,2025-08-16T15:40:16.891847
541,AV2Zq0TUvKc47QAVpH6i,electronics,4,957.31,purchase,2025-08-16T15:40:16.891910
36,AV2Zq0TUvKc47QAVpH6i,electronics,2,4875.19,view,2025-08-16T15:40:16.891966
525,AV2Zq0TUvKc47QAVpH6i,electronics,9,4574.79,purchase,2025-08-16T15:40:16.892022
160,AVpgm2X2ilAPnD_xu0wB,electronics,2,2318.53,purchase,2025-08-16T15:40:16.892085
839,AVpgm2X2ilAPnD_xu0wB,electronics,5,1659.27,purchase,2025-08-16T15:40:16.892141
699,AVzNjFsJvKc47QAVd1TD,electronics,7,1907.92,purchase,2025-08-16T15:40:16.892325
243,AVzNjFsJvKc47QAVd1TD,electronics,1,217.67,purchase,2025-08-16T15:40:16.892470
86,AVzNjFsJvKc47QAVd1TD,electronics,1,1069.35,purchase,2025-08-16T15:40:16.892619
796,AVzNjFsJvKc47QAVd1TD,electronics,5,1023.64,purchase,2025-08-16T15:40:16.892694
578,AVzNjFsJvKc47QAVd1TD,electronics,7,3167.73,click,2025-08-16T15:40:16.892759
682,AVzNjFsJvKc47QAVd1TD,electronics,6,210.62,view,2025-08-16T15:40:16.892820
557,AVzNjFsJvKc47QAVd1TD,electronics,5,4171.89,purchase,2025-08-16T15:40:16.892923
574,AVzNjFsJvKc47QAVd1TD,electronics,8,3051.07,purchase,2025-08-16T15:40:16.893026
953,AVzNjFsJvKc47QAVd1TD,electronics,3,2205.82,purchase,2025-08-16T15:40:16.893384
646,AVpf5N1w1cnluZ0-tJMj,electronics,5,1262.9,view,2025-08-16T15:40:16.893728
796,AVpf5N1w1cnluZ0-tJMj,electronics,7,2845.49,view,2025-08-16T15:40:16.893846
28,AVpf5N1w1cnluZ0-tJMj,electronics,6,4665.1,purchase,2025-08-16T15:40:16.893919
620,AVpf5N1w1cnluZ0-tJMj,electronics,1,94.04,click,2025-08-16T15:40:16.893997
556,AVpf5N1w1cnluZ0-tJMj,electronics,1,657.63,view,2025-08-16T15:40:16.894063
340,AVpf5N1w1cnluZ0-tJMj,electronics,3,3391,purchase,2025-08-16T15:40:16.894120
798,AVpf24SVLJeJML43FAIX,electronics,1,4257.52,purchase,2025-08-16T15:40:16.894169
958,AVpf24SVLJeJML43FAIX,electronics,5,2694.76,view,2025-08-16T15:40:16.894207
331,AVpf24SVLJeJML43FAIX,electronics,6,1676.06,view,2025-08-16T15:40:16.894246
640,AVpf24SVLJeJML43FAIX,electronics,1,3204.23,purchase,2025-08-16T15:40:16.894289
506,AVpf24SVLJeJML43FAIX,electronics,5,1484.22,view,2025-08-16T15:40:16.894328
348,AVpf24SVLJeJML43FAIX,electronics,4,3400.22,click,2025-08-16T15:40:16.894377
473,AVpf24SVLJeJML43FAIX,electronics,7,2492.65,view,2025-08-16T15:40:16.894428
231,AVpf24SVLJeJML43FAIX,electronics,2,1920.87,purchase,2025-08-16T15:40:16.894478
190,AVpf24SVLJeJML43FAIX,electronics,10,3871.51,purchase,2025-08-16T15:40:16.894525
225,AVpf24SVLJeJML43FAIX,electronics,7,3383.09,view,2025-08-16T15:40:16.894567
385,AVphQfSlilAPnD_x3PsG,electronics,6,2719.44,click,2025-08-16T15:40:16.894610
377,AVphQfSlilAPnD_x3PsG,electronics,3,3224.38,click,2025-08-16T15:40:16.894651
283,AVphQfSlilAPnD_x3PsG,electronics,4,1799.36,view,2025-08-16T15:40:16.894691
958,AVphQfSlilAPnD_x3PsG,electronics,6,2835.86,view,2025-08-16T15:40:16.894730
633,AVphQfSlilAPnD_x3PsG,electronics,2,2569.43,click,2025-08-16T15:40:16.894771
628,AVphQfSlilAPnD_x3PsG,electronics,4,3074.63,click,2025-08-16T15:40:16.894815
973,AVphQfSlilAPnD_x3PsG,electronics,5,3918.54,click,2025-08-16T15:40:16.894854
745,AVphQfSlilAPnD_x3PsG,electronics,10,4263.74,view,2025-08-16T15:40:16.894892
259,AVphQfSlilAPnD_x3PsG,electronics,5,1447.99,view,2025-08-16T15:40:16.894929
359,AVphQfSlilAPnD_x3PsG,electronics,6,2790.6,view,2025-08-16T15:40:16.894964
710,AWLk3Ju4Iwln0LfXl1IO,electronics,2,470.84,click,2025-08-16T15:40:16.894996
456,AWLk3Ju4Iwln0LfXl1IO,electronics,1,3506.82,purchase,2025-08-16T15:40:16.895027
411,AWLk3Ju4Iwln0LfXl1IO,electronics,10,2511.59,purchase,2025-08-16T15:40:16.895059
649,AVpfvR8QilAPnD_xhYtm,electronics,6,529.19,view,2025-08-16T15:40:16.895090
318,AVpfvR8QilAPnD_xhYtm,electronics,8,1808.36,view,2025-08-16T15:40:16.895122
677,AVpfvR8QilAPnD_xhYtm,electronics,3,856.57,purchase,2025-08-16T15:40:16.895154
225,AVpfvR8QilAPnD_xhYtm,electronics,9,4059.57,purchase,2025-08-16T15:40:16.895185
819,AVpfvR8QilAPnD_xhYtm,electronics,5,702.57,click,2025-08-16T15:40:16.895215
234,AVpfvR8QilAPnD_xhYtm,electronics,10,1438.7,view,2025-08-16T15:40:16.895249
684,AVpfvR8QilAPnD_xhYtm,electronics,1,1485.47,purchase,2025-08-16T15:40:16.895283
664,AVpfvR8QilAPnD_xhYtm,electronics,5,1306.19,view,2025-08-16T15:40:16.895316
975,AVpfvR8QilAPnD_xhYtm,electronics,6,3769.51,purchase,2025-08-16T15:40:16.895347
827,AVpfDM-4ilAPnD_xT1W0,electronics,3,3535.3,click,2025-08-16T15:40:16.895396
374,AVpfDM-4ilAPnD_xT1W0,electronics,8,4736.19,click,2025-08-16T15:40:16.895429
672,AVpjdPfPilAPnD_xNmIv,electronics,2,3345,purchase,2025-08-16T15:40:16.895462
608,AVpjdPfPilAPnD_xNmIv,electronics,4,924.64,purchase,2025-08-16T15:40:16.895493
472,AWIsfzRiYSSHbkXwx4H3,electronics,1,1253.75,purchase,2025-08-16T15:40:16.895525
233,AWIsfzRiYSSHbkXwx4H3,electronics,5,2878.38,purchase,2025-08-16T15:40:16.895556
692,AWIsfzRiYSSHbkXwx4H3,electronics,6,3090.66,purchase,2025-08-16T15:40:16.895588
113,AWIsfzRiYSSHbkXwx4H3,electronics,8,2599.18,purchase,2025-08-16T15:40:16.895620
830,AWIsfzRiYSSHbkXwx4H3,electronics,9,4972.72,click,2025-08-16T15:40:16.895655
