UserID,ItemID,ProductCategory,Rating,Price,InteractionType,Timestamp,user_idx,item_idx,interaction_idx
296,26855,Mobile-phone,7, 669.50 ,click,2025-08-16T15:40:16.883105,295,3866,0
725,64506,Women-fashion,7," 3,693.15 ",click,2025-08-16T15:40:16.883250,724,9132,0
720,52252,Smart-watch,1, 296.14 ,purchase,2025-08-16T15:40:16.883312,719,7459,1
749,22663,Kids,4," 3,406.96 ",purchase,2025-08-16T15:40:16.883361,748,3272,1
338,8393,Kids,4," 1,429.28 ",view,2025-08-16T15:40:16.883401,337,1238,2
879,30536,Smart-TV,3, 434.51 ,view,2025-08-16T15:40:16.883441,878,4411,2
53,78604,Smart-watch,4," 2,553.41 ",click,2025-08-16T15:40:16.883481,52,11109,0
792,52257,Smart-watch,9, 701.03 ,click,2025-08-16T15:40:16.883517,791,7460,0
922,89136,Laptop,5," 2,626.24 ",click,2025-08-16T15:40:16.883556,921,12616,0
217,35223,Kids,1, 181.86 ,view,2025-08-16T15:40:16.883596,216,5068,2
764,77374,Mobile-phone,7," 4,719.38 ",purchase,2025-08-16T15:40:16.883632,763,10936,1
188,79576,Desktop,8," 1,728.46 ",purchase,2025-08-16T15:40:16.883671,187,11251,1
380,96355,Desktop,10," 3,552.49 ",click,2025-08-16T15:40:16.883714,379,13662,0
493,84652,Women-fashion,2, 597.58 ,click,2025-08-16T15:40:16.883750,492,11940,0
41,63336,Kids,3, 900.98 ,purchase,2025-08-16T15:40:16.883785,40,8984,1
157,10966,Kids,8," 4,116.26 ",purchase,2025-08-16T15:40:16.883821,156,1607,1
15,24539,Desktop,7," 1,109.73 ",purchase,2025-08-16T15:40:16.883857,14,3550,1
813,70593,Kids,6," 2,706.67 ",view,2025-08-16T15:40:16.883891,812,9971,2
65,98019,Laptop,6, 326.63 ,purchase,2025-08-16T15:40:16.883938,64,13875,1
857,8111,Men-fashion,9," 4,653.12 ",click,2025-08-16T15:40:16.883984,856,1207,0
839,79310,Tablet,6, 543.16 ,click,2025-08-16T15:40:16.884028,838,11209,0
521,27267,Smart-watch,7, 926.20 ,click,2025-08-16T15:40:16.884067,520,3936,0
344,52993,Smart-TV,10," 3,238.08 ",click,2025-08-16T15:40:16.884108,343,7535,0
129,82949,Women-fashion,8," 2,627.81 ",view,2025-08-16T15:40:16.884263,128,11701,2
648,98807,Men-fashion,10, 693.25 ,purchase,2025-08-16T15:40:16.884482,647,13978,1
472,6911,Desktop,4," 4,463.04 ",purchase,2025-08-16T15:40:16.884634,471,1026,1
63,90983,Smart-watch,6," 2,375.35 ",click,2025-08-16T15:40:16.884700,62,12874,0
139,207,Kids,5," 4,277.72 ",view,2025-08-16T15:40:16.884757,138,30,2
499,87055,Smart-TV,8," 1,344.88 ",purchase,2025-08-16T15:40:16.884803,498,12302,1
593,87898,Kids,8," 4,311.76 ",purchase,2025-08-16T15:40:16.884847,592,12425,1
392,23420,Mobile-phone,1," 4,094.55 ",view,2025-08-16T15:40:16.884889,391,3382,2
675,50637,Mobile-phone,3," 2,431.89 ",purchase,2025-08-16T15:40:16.884932,674,7232,1
419,50016,Smart-TV,1," 2,963.77 ",view,2025-08-16T15:40:16.884971,418,7126,2
289,54269,Smart-TV,5," 1,785.99 ",purchase,2025-08-16T15:40:16.885014,288,7692,1
379,87940,Desktop,1," 4,848.73 ",click,2025-08-16T15:40:16.885058,378,12435,0
773,18142,Smart-TV,8," 4,336.38 ",view,2025-08-16T15:40:16.885108,772,2622,2
490,80357,Laptop,9, 782.30 ,click,2025-08-16T15:40:16.885151,489,11350,0
231,71911,Kids,4," 3,070.96 ",click,2025-08-16T15:40:16.885198,230,10145,0
41,56045,Men-fashion,1, 542.46 ,click,2025-08-16T15:40:16.885245,40,7959,0
28,67215,Home-furniture,6," 4,686.39 ",purchase,2025-08-16T15:40:16.885289,27,9504,1
135,33828,Smart-TV,2," 4,645.69 ",click,2025-08-16T15:40:16.885329,134,4871,0
201,55821,Women-fashion,9," 4,927.06 ",view,2025-08-16T15:40:16.885370,200,7926,2
840,62624,Mobile-phone,6," 4,458.19 ",click,2025-08-16T15:40:16.885417,839,8876,0
780,81735,Laptop,6," 2,620.66 ",click,2025-08-16T15:40:16.885463,779,11535,0
930,75451,Smart-watch,3, 468.25 ,purchase,2025-08-16T15:40:16.885522,929,10652,1
33,93427,Home-furniture,1," 3,920.93 ",purchase,2025-08-16T15:40:16.885563,32,13227,1
48,22300,Men-fashion,5," 3,575.28 ",purchase,2025-08-16T15:40:16.885605,47,3220,1
503,43586,Home-furniture,5," 4,394.56 ",purchase,2025-08-16T15:40:16.885650,502,6210,1
407,64045,Smart-TV,8," 2,969.39 ",click,2025-08-16T15:40:16.885694,406,9068,0
574,42558,Desktop,2," 4,525.77 ",purchase,2025-08-16T15:40:16.885738,573,6059,1
728,49081,Mobile-phone,7," 2,130.62 ",view,2025-08-16T15:40:16.885784,727,6987,2
805,2694,Mobile-phone,2, 663.14 ,view,2025-08-16T15:40:16.885839,804,411,2
99,95004,Smart-watch,4," 1,964.61 ",click,2025-08-16T15:40:16.885888,98,13474,0
684,95260,Desktop,7," 4,318.61 ",view,2025-08-16T15:40:16.885938,683,13512,2
872,69164,Kids,1," 3,305.40 ",click,2025-08-16T15:40:16.885982,871,9767,0
726,25940,Tablet,2," 4,872.31 ",click,2025-08-16T15:40:16.886031,725,3732,0
987,48926,Laptop,8, 89.56 ,view,2025-08-16T15:40:16.886073,986,6969,2
547,42942,Mobile-phone,8," 2,386.97 ",view,2025-08-16T15:40:16.886169,546,6123,2
961,21835,Women-fashion,5," 3,304.36 ",purchase,2025-08-16T15:40:16.886253,960,3167,1
739,18048,Mobile-phone,5," 2,323.84 ",click,2025-08-16T15:40:16.886312,738,2608,0
613,26106,Home-furniture,2, 501.83 ,click,2025-08-16T15:40:16.886359,612,3757,0
943,75767,Mobile-phone,2," 3,837.62 ",purchase,2025-08-16T15:40:16.886412,942,10699,1
462,15708,Mobile-phone,3," 3,052.36 ",view,2025-08-16T15:40:16.886743,461,2266,2
643,21977,Tablet,2," 2,957.23 ",view,2025-08-16T15:40:16.887109,642,3179,2
769,44263,Tablet,4," 4,047.00 ",view,2025-08-16T15:40:16.887449,768,6296,2
5,23777,Men-fashion,2, 382.58 ,purchase,2025-08-16T15:40:16.887669,4,3442,1
218,30081,Kids,7," 1,546.50 ",click,2025-08-16T15:40:16.887896,217,4357,0
503,66843,Women-fashion,9," 2,404.20 ",view,2025-08-16T15:40:16.888389,502,9458,2
767,61374,Mobile-phone,7," 1,109.21 ",purchase,2025-08-16T15:40:16.888840,766,8683,1
398,6777,Mobile-phone,2," 3,732.92 ",purchase,2025-08-16T15:40:16.889087,397,999,1
871,92788,Laptop,5," 4,803.73 ",click,2025-08-16T15:40:16.889205,870,13136,0
795,55017,Tablet,9," 2,808.83 ",purchase,2025-08-16T15:40:16.889289,794,7788,1
393,9475,Women-fashion,9," 2,807.64 ",click,2025-08-16T15:40:16.889364,392,1387,0
207,58054,Smart-watch,9," 4,885.10 ",purchase,2025-08-16T15:40:16.889430,206,8269,1
15,21960,Men-fashion,5," 4,678.01 ",purchase,2025-08-16T15:40:16.889500,14,3177,1
858,5531,Kids,2," 4,921.88 ",view,2025-08-16T15:40:16.889594,857,822,2
554,94857,Desktop,1," 2,377.12 ",view,2025-08-16T15:40:16.889679,553,13449,2
892,3749,Kids,2," 1,113.48 ",view,2025-08-16T15:40:16.889765,891,566,2
461,97505,Home-furniture,9," 2,016.62 ",click,2025-08-16T15:40:16.889879,460,13806,0
691,98099,Mobile-phone,9," 2,662.10 ",purchase,2025-08-16T15:40:16.889968,690,13886,1
575,13546,Men-fashion,7," 3,303.90 ",click,2025-08-16T15:40:16.890055,574,1973,0
864,66200,Home-furniture,5, 568.27 ,purchase,2025-08-16T15:40:16.890148,863,9361,1
743,34767,Women-fashion,8," 2,524.43 ",view,2025-08-16T15:40:16.890233,742,5010,2
241,73531,Desktop,4," 2,667.33 ",click,2025-08-16T15:40:16.890351,240,10367,0
564,93558,Tablet,10," 4,865.32 ",click,2025-08-16T15:40:16.890467,563,13248,0
96,61088,Men-fashion,10, 102.88 ,view,2025-08-16T15:40:16.891066,95,8642,2
900,95840,Men-fashion,4, 459.71 ,view,2025-08-16T15:40:16.891240,899,13588,2
734,68841,Mobile-phone,8," 2,126.39 ",view,2025-08-16T15:40:16.891307,733,9723,2
485,54385,Smart-TV,7, 267.57 ,purchase,2025-08-16T15:40:16.891360,484,7712,1
407,51006,Men-fashion,5," 3,662.47 ",click,2025-08-16T15:40:16.891416,406,7289,0
231,46577,Laptop,1," 3,544.52 ",purchase,2025-08-16T15:40:16.891470,230,6635,1
749,39354,Desktop,2, 862.02 ,view,2025-08-16T15:40:16.891608,748,5662,2
655,62004,Desktop,10," 2,313.09 ",view,2025-08-16T15:40:16.891757,654,8791,2
171,83212,Laptop,6," 3,186.00 ",purchase,2025-08-16T15:40:16.891847,170,11743,1
541,52734,Smart-watch,4, 957.31 ,purchase,2025-08-16T15:40:16.891910,540,7510,1
36,65319,Laptop,2," 4,875.19 ",view,2025-08-16T15:40:16.891966,35,9240,2
525,89475,Laptop,9," 4,574.79 ",purchase,2025-08-16T15:40:16.892022,524,12667,1
160,23665,Desktop,2," 2,318.53 ",purchase,2025-08-16T15:40:16.892085,159,3426,1
839,67173,Kids,5," 1,659.27 ",purchase,2025-08-16T15:40:16.892141,838,9500,1
699,85617,Desktop,7," 1,907.92 ",purchase,2025-08-16T15:40:16.892325,698,12075,1
243,93265,Smart-TV,1, 217.67 ,purchase,2025-08-16T15:40:16.892470,242,13195,1
86,26737,Mobile-phone,1," 1,069.35 ",purchase,2025-08-16T15:40:16.892619,85,3848,1
796,94210,Home-furniture,5," 1,023.64 ",purchase,2025-08-16T15:40:16.892694,795,13343,1
578,855,Kids,7," 3,167.73 ",click,2025-08-16T15:40:16.892759,577,132,0
682,90085,Tablet,6, 210.62 ,view,2025-08-16T15:40:16.892820,681,12754,2
557,38624,Home-furniture,5," 4,171.89 ",purchase,2025-08-16T15:40:16.892923,556,5563,1
574,7393,Mobile-phone,8," 3,051.07 ",purchase,2025-08-16T15:40:16.893026,573,1100,1
953,55681,Smart-TV,3," 2,205.82 ",purchase,2025-08-16T15:40:16.893384,952,7899,1
646,46718,Smart-TV,5," 1,262.90 ",view,2025-08-16T15:40:16.893728,645,6657,2
796,87093,Tablet,7," 2,845.49 ",view,2025-08-16T15:40:16.893846,795,12306,2
28,50860,Kids,6," 4,665.10 ",purchase,2025-08-16T15:40:16.893919,27,7258,1
620,26310,Smart-watch,1, 94.04 ,click,2025-08-16T15:40:16.893997,619,3781,0
556,87456,Laptop,1, 657.63 ,view,2025-08-16T15:40:16.894063,555,12367,2
340,63735,Kids,3," 3,391.00 ",purchase,2025-08-16T15:40:16.894120,339,9027,1
798,70468,Smart-watch,1," 4,257.52 ",purchase,2025-08-16T15:40:16.894169,797,9955,1
958,52663,Smart-TV,5," 2,694.76 ",view,2025-08-16T15:40:16.894207,957,7500,2
331,98507,Desktop,6," 1,676.06 ",view,2025-08-16T15:40:16.894246,330,13936,2
640,12689,Mobile-phone,1," 3,204.23 ",purchase,2025-08-16T15:40:16.894289,639,1859,1
506,25343,Tablet,5," 1,484.22 ",view,2025-08-16T15:40:16.894328,505,3646,2
348,37158,Mobile-phone,4," 3,400.22 ",click,2025-08-16T15:40:16.894377,347,5350,0
473,67864,Women-fashion,7," 2,492.65 ",view,2025-08-16T15:40:16.894428,472,9599,2
231,52084,Women-fashion,2," 1,920.87 ",purchase,2025-08-16T15:40:16.894478,230,7428,1
190,65734,Kids,10," 3,871.51 ",purchase,2025-08-16T15:40:16.894525,189,9300,1
225,89046,Smart-TV,7," 3,383.09 ",view,2025-08-16T15:40:16.894567,224,12598,2
385,34699,Smart-TV,6," 2,719.44 ",click,2025-08-16T15:40:16.894610,384,4998,0
377,80624,Laptop,3," 3,224.38 ",click,2025-08-16T15:40:16.894651,376,11373,0
283,22672,Laptop,4," 1,799.36 ",view,2025-08-16T15:40:16.894691,282,3275,2
958,25185,Laptop,6," 2,835.86 ",view,2025-08-16T15:40:16.894730,957,3626,2
633,93385,Desktop,2," 2,569.43 ",click,2025-08-16T15:40:16.894771,632,13219,0
628,42108,Home-furniture,4," 3,074.63 ",click,2025-08-16T15:40:16.894815,627,5999,0
973,86203,Men-fashion,5," 3,918.54 ",click,2025-08-16T15:40:16.894854,972,12175,0
745,51664,Home-furniture,10," 4,263.74 ",view,2025-08-16T15:40:16.894892,744,7376,2
259,15709,Mobile-phone,5," 1,447.99 ",view,2025-08-16T15:40:16.894929,258,2267,2
359,91907,Home-furniture,6," 2,790.60 ",view,2025-08-16T15:40:16.894964,358,13017,2
710,49812,Desktop,2, 470.84 ,click,2025-08-16T15:40:16.894996,709,7092,0
456,2812,Mobile-phone,1," 3,506.82 ",purchase,2025-08-16T15:40:16.895027,455,430,1
411,56251,Home-furniture,10," 2,511.59 ",purchase,2025-08-16T15:40:16.895059,410,7994,1
649,72083,Desktop,6, 529.19 ,view,2025-08-16T15:40:16.895090,648,10167,2
318,34755,Men-fashion,8," 1,808.36 ",view,2025-08-16T15:40:16.895122,317,5007,2
677,95743,Home-furniture,3, 856.57 ,purchase,2025-08-16T15:40:16.895154,676,13576,1
225,11412,Desktop,9," 4,059.57 ",purchase,2025-08-16T15:40:16.895185,224,1691,1
819,2912,Laptop,5, 702.57 ,click,2025-08-16T15:40:16.895215,818,445,0
234,67271,Smart-TV,10," 1,438.70 ",view,2025-08-16T15:40:16.895249,233,9512,2
684,83764,Laptop,1," 1,485.47 ",purchase,2025-08-16T15:40:16.895283,683,11825,1
664,8681,Smart-TV,5," 1,306.19 ",view,2025-08-16T15:40:16.895316,663,1276,2
975,84897,Tablet,6," 3,769.51 ",purchase,2025-08-16T15:40:16.895347,974,11981,1
827,83880,Tablet,3," 3,535.30 ",click,2025-08-16T15:40:16.895396,826,11843,0
374,71296,Tablet,8," 4,736.19 ",click,2025-08-16T15:40:16.895429,373,10061,0
672,88615,Men-fashion,2," 3,345.00 ",purchase,2025-08-16T15:40:16.895462,671,12525,1
608,11112,Laptop,4, 924.64 ,purchase,2025-08-16T15:40:16.895493,607,1633,1
472,37505,Smart-TV,1," 1,253.75 ",purchase,2025-08-16T15:40:16.895525,471,5406,1
233,1803,Desktop,5," 2,878.38 ",purchase,2025-08-16T15:40:16.895556,232,276,1
692,8156,Mobile-phone,6," 3,090.66 ",purchase,2025-08-16T15:40:16.895588,691,1212,1
113,73657,Desktop,8," 2,599.18 ",purchase,2025-08-16T15:40:16.895620,112,10392,1
830,39385,Mobile-phone,9," 4,972.72 ",click,2025-08-16T15:40:16.895655,829,5664,0
497,47255,Women-fashion,7," 1,536.14 ",click,2025-08-16T15:40:16.895690,496,6742,0
442,21919,Desktop,4," 4,809.56 ",view,2025-08-16T15:40:16.895722,441,3172,2
564,85982,Home-furniture,10," 4,435.30 ",view,2025-08-16T15:40:16.895755,563,12135,2
268,60714,Home-furniture,3, 271.96 ,click,2025-08-16T15:40:16.895787,267,8600,0
510,30307,Kids,5," 3,397.55 ",purchase,2025-08-16T15:40:16.895821,509,4387,1
807,16647,Laptop,8," 2,020.41 ",view,2025-08-16T15:40:16.895854,806,2405,2
386,46844,Mobile-phone,8," 4,962.36 ",click,2025-08-16T15:40:16.895887,385,6680,0
387,96602,Mobile-phone,7," 3,567.79 ",purchase,2025-08-16T15:40:16.895919,386,13703,1
113,90736,Laptop,8, 116.82 ,click,2025-08-16T15:40:16.895952,112,12840,0
613,16372,Men-fashion,7," 2,251.19 ",purchase,2025-08-16T15:40:16.895984,612,2364,1
625,77372,Kids,4, 208.12 ,click,2025-08-16T15:40:16.896015,624,10935,0
952,2050,Men-fashion,10," 1,032.10 ",view,2025-08-16T15:40:16.896046,951,326,2
81,31617,Men-fashion,3," 2,420.90 ",purchase,2025-08-16T15:40:16.896078,80,4558,1
699,20933,Men-fashion,4," 3,686.63 ",view,2025-08-16T15:40:16.896113,698,3032,2
113,29856,Laptop,10," 3,100.49 ",purchase,2025-08-16T15:40:16.896152,112,4322,1
2,61435,Men-fashion,3," 4,908.95 ",view,2025-08-16T15:40:16.896191,1,8696,2
642,72695,Home-furniture,2," 2,518.72 ",click,2025-08-16T15:40:16.896223,641,10256,0
220,43017,Tablet,1," 2,129.92 ",view,2025-08-16T15:40:16.896256,219,6136,2
566,7401,Women-fashion,7," 3,872.11 ",view,2025-08-16T15:40:16.896289,565,1103,2
855,42643,Mobile-phone,8," 4,544.29 ",purchase,2025-08-16T15:40:16.896323,854,6070,1
997,15152,Mobile-phone,8, 827.43 ,click,2025-08-16T15:40:16.896357,996,2189,0
736,51408,Women-fashion,1," 1,203.31 ",view,2025-08-16T15:40:16.896386,735,7335,2
225,66691,Laptop,9," 1,321.77 ",click,2025-08-16T15:40:16.896418,224,9437,0
385,4500,Desktop,4," 2,985.77 ",view,2025-08-16T15:40:16.896449,384,669,2
